Station ID,Company Name,Location,Industry Domain,Preferred Branches,Stipend (UG),Stipend (PG),Facilities (Raw),Projects,Have Accommodation?
6110,Asanify Technologies Pvt. Ltd.-Product Management,Kolkata,IT,Any,25000,0,"Medical: -
Travel: -
Stipend: 40000
RemarkforAccommodation: 
AccomAddressforBoys: 
AccomAddressforGirls: 
TillTime:  6:00PM
Status: Active
Accomodation: Students to make their own arrangements
ToOffice: -
FacultyId: 0
FieldTA: -
StationAddress: 26b, Prince Bakhtiar Shah Rd, Badam Talla,
Tollygunge, Kolkata, West Bengal 700033
FieldDA: -
ContactDetailsForBoys: 
ContactDetailsForGirls: 
CompanyId: 5811
StartTime:  9:30AM
SubsidizedLunch: -
Weekdays: Sunday
StipendForPG: 0
OnOffice: -
Stationary: -
OtherInfo: -
StationFacilitiesId: 9718
","Project: 0
Title: Product Management
Description: The product team owns Asanify’s vision. This team
defines what Asanify needs to build, and when, in
order to solve the most challenging problems facing
for the Indian small business community. We do this
by synthesizing wisdom from key stakeholders across
the company, user research, product-analytics, and competitive analysis. These insights allow us to create
a product roadmap. We iterate on these features
using data and customer feedback to make sure that
they surpass our goals.
Key responsibilities
•Be one of the core members of the product team at
Asanify, working closely with our product-focused
founder and CEO
•Implement the strategic vision for major features of
our product, establish a roadmap, and successfully
support teams to deliver on that vision.
•Make data-driven decisions about what projects
move forward and in what priority order.
•Successfully manage all stages of the product
lifecycle (from concept to delivery).
•Be the creative thinker who loves collaborating
across the company with engineering, design,
marketing, and sales
•Design UI/ UX specifications
•Maintain user stories in Jira
•Adept at synthesizing ambiguous inputs into solid
action plans
•Define and analyze metrics to guide product Development *Other soft skill
competencies required : Exceptional verbal and written communication skills,
Negotiation skills, interest in extra curriculars,
attention to detail*Any specific courses: Basic Programming Knowledge*Any other requirements: Final year students only as this internship will
provide pre placement opportunities.
Preferred prior internships in a software company*Expected learning:SaaS (Software as a Service) is one of the hottest and
fastest growing industries. Product management is
one of the most in-demand career options. Asanify is
at the forefront of disrupting multiple industries and
this internship will provide a rare opportunity*Skill set required: Strong passion for design, extremely strong
analytical skills, preferred knowledge of some
programming language, detail oriented
Skills:  - 
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
4849,Asanify Technologies Pvt. Ltd._Full Stack Software Engineering ,Kolkata,IT,"A3 , A7 , A8 , AA , C6",30000,0,"Stipend: 30000
FacultyId: 0
RemarkforAccommodation: 
TillTime:  6:00PM
FieldDA: -
Medical: -
FieldTA: -
StationFacilitiesId: 9720
StationAddress: 26B Prince Bakhtiyar Shah Road, 2nd Floor, Kolkata 7
Stationary: -
CompanyId: 4551
Status: Active
Accomodation: Students to make their own arrangements
ToOffice: -
SubsidizedLunch: -
StipendForPG: 0
ContactDetailsForGirls: 
AccomAddressforBoys: 
StartTime:  9:30AM
Weekdays: Sunday
OtherInfo: -
ContactDetailsForBoys: 
OnOffice: -
Travel: -
AccomAddressforGirls: 
","Project: 0
Title: Full Stack Software Engineering
Description: Use cutting edge AWS cloud technologies and
proprietary IPs and learn industry best practices on
event driven architecture
2. Tackle a wide variety of technical problems through
the backend (Python/ Flask) and database
management (MySQL)
3. Understand international customer pain points,
come up with solutions, and then prototype, iterate,
and launch daily
4. Work directly with the founding team and contribute
to overall business building
5. Work on designing beautiful front end features
using Vue JS
6. Get surrounded by exceptional individuals who are
doing the best work of their lives and loving every
moment of it

Note: We&apos;re looking for talented and motivated full-
stack engineering interns to join us. Asanify engineers

own entire features in our system. You will refine the
initial specs for the feature, build/modify the backend
APIs (mostly Python), make sure that the front-end
code using mainly Vue JS can consume said APIs,
and be responsible for ongoing improvements once
the feature is deployed.
Skills: Data structure and Algorithms , Phython , React , VueJs , Good Verbal & Written Communication Skills  , Negotiation Skills
Students Required: 3
Min CGPA: 0
Max CGPA: 0

",No
5019,Ascendo. AI,California,IT,A7,30000,0,"Status: Active
FieldTA: No Facilities
AccomAddressforGirls: NA
FacultyId: 809
StipendForPG: 22000
RemarkforAccommodation: work in a remote environment Self driven
ContactDetailsForGirls: NA
CompanyId: 4722
ToOffice: No Facilities
Travel: No Transport
StationFacilitiesId: 9615
Weekdays: 
AccomAddressforBoys: NA
StartTime:  9:00AM
FieldDA: No Facilities
SubsidizedLunch: No Facilities
OtherInfo: Ability to work in a remote environment Self driven
ContactDetailsForBoys: NA
TillTime:  5:00PM
Accomodation: Students to make their own arrangements
OnOffice: No Facilities
Medical: Unknown
Stationary: Unknown
StationAddress: 
Stipend: 22000
","Project: 0
Title: Resolution Prediction Backend Engine
Description: Ascendo is a learning engine and uses ML and AI
to parse through historical data and make
predictive recommendations. The aim of this
project will be to “develop” advanced config
driven algorithms and logic to help automate
backend prediction flow and set up and execute
continuous learning logic
Skills: Cloud Based Applications , Flask , Machine learning , MEAN stack , OOPS , Phython , ability to learn, adapt and deliver
Students Required: 2
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: Ascendo front-end design
Description: Ascendo is a learning engine and uses ML and AI
to parse through historical data and make
predictive recommendations. Ascendo supports
multiple modality where end customers can find
solutions across SMS, Whatsapp, Chatbot, Live
Chat,email, tickets, etc.,. We want next
generation user interface to expand on the
current product.
Optionally implement the virtual augmented
reality models for user interface.
Skills: Angular Js , CSS , HTML , HTML & Angular Tech , ability to learn, adapt and deliver
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
4946,Atyati Technologies,Bengaluru,IT,Any,15000,15000,"Status: Active
OnOffice: No Facilities
Medical: No Facilities
SubsidizedLunch: No Facilities
OtherInfo:    NA
Stipend: 15000
RemarkforAccommodation: 
ContactDetailsForBoys:  
StartTime:  9:00AM
TillTime:  6:30PM
ToOffice: No Facilities
FieldTA: No Facilities
Stationary: No Facilities
Travel: No Transport
Weekdays: 
StationFacilitiesId: 9702
FacultyId: 980
StipendForPG: 15000
ContactDetailsForGirls:  
AccomAddressforGirls:  
FieldDA: No Facilities
StationAddress: 
AccomAddressforBoys:  
CompanyId: 4648
Accomodation: Students to make their own arrangements
","Project: 0
Title: Analysis of account statement data using machine learning technique.
Description: Analysis of unstructured
of semi structured data,
to find the spending
patterns, profiling the
customers.* Expected learning:Understanding of classification of data based on patterns.
Machine learning techniques

Skills: ANy  programming language , Strong analytical skills
Students Required: 2
Min CGPA: 0
Max CGPA: 0

",No
3293,Auquan India Pvt Ltd,Bengaluru,IT,"A3 , A7 , A8 , AA",50000,0,Unavailable,,No
3539,Avaamo,Bengaluru,IT,"A3 , A4 , A7 , A8",75000,0,"StationAddress: 
StipendForPG: 0
StartTime:  9:00AM
Travel: -
AccomAddressforGirls: 
ToOffice: -
StationFacilitiesId: 9605
FacultyId: 759
RemarkforAccommodation: 
Status: Active
Accomodation: Students to make their own arrangements
OnOffice: -
Stipend: 75000
CompanyId: 3256
TillTime:  6:00PM
FieldDA: -
Medical: -
FieldTA: -
Stationary: -
SubsidizedLunch: -
ContactDetailsForBoys: 
ContactDetailsForGirls: 
AccomAddressforBoys: 
Weekdays: Saturday , Sunday
OtherInfo: None
","Project: 0
Title: Conversational AI
Description: Skills: ML, Python, Ruby on Rails, Node.js, Angular JS. Speech to Text , Text to Speech
Excellent communication skills

Skills:  - 
Students Required: 3
Min CGPA: 0
Max CGPA: 0

",No
3900,Avail Finance,Bengaluru,Finance and Mgmt,"A7 , Any",75000,0,Unavailable,,No
6364,AwanTunai,INDONESIA,Finance and Mgmt,A7,50000,0,Unavailable,,No
6327,Axiado India Pvt. Ltd.,Hyderabad,Electronics  ,"A3 , A7 , A8 , AA",41000,0,Unavailable,,No
2999,Bajaj Auto,Pune,Mechanical,"A3 , A4 , A8 , AA",20000,0,"FacultyId: 0
StipendForPG: 0
RemarkforAccommodation: 
ContactDetailsForGirls: 
AccomAddressforGirls: 
StartTime:  9:00AM
FieldDA: -
Weekdays: 
StationFacilitiesId: 9873
Stipend: 20000
ContactDetailsForBoys: 
Status: Active
FieldTA: -
StationAddress: Akurdi and Chakan Plant, Pune
AccomAddressforBoys: 
CompanyId: 2720
Accomodation: Students to make their own arrangements
OnOffice: -
ToOffice: -
Medical: -
Stationary: -
SubsidizedLunch: -
OtherInfo: -
TillTime:  5:00PM
Travel: -
","Project: 0
Title: TBD
Description: TBD
Skills:  - 
Students Required: 9
Min CGPA: 0
Max CGPA: 0

",No
6357,Bayfront Capital Advisors Pte Ltd,Singapore,Finance and Mgmt,"A7 , B3 , C6 , C7",27755,0,Unavailable,,No
5342,Birla Carbon,Renukoot,Chemical,Any,0,0,Unavailable,,No
5343,Birla Carbon,Chennai,Chemical,Any,0,0,Unavailable,,No
6368,BiteSpeed,Gurugram ,IT,A7,10000,0,Unavailable,,No
5138,BlackRock Services ,Gurugram,IT,"A7 , C6",75000,0,Unavailable,,No
5315,Bloomreach Technologies Pvt. Ltd,Bengaluru,IT,A7,100000,0,"StartTime: 10:00AM
ToOffice: -
SubsidizedLunch: -
Stipend: 100000
CompanyId: 5018
Accomodation: -
FieldTA: -
OnOffice: -
Travel: -
Weekdays: Saturday , Sunday
RemarkforAccommodation: 
ContactDetailsForBoys: 
AccomAddressforGirls: 
TillTime:  6:00PM
AccomAddressforBoys: 
Status: Active
FieldDA: -
Medical: -
StationFacilitiesId: 9494
FacultyId: 0
StipendForPG: 0
ContactDetailsForGirls: 
Stationary: -
StationAddress: This is a remote work opportunity
Office Address: 193, Indiranagar Double Rd, Stage 2,
Eshwara Layout, Indiranagar, Bengaluru, Karnataka –
560038
OtherInfo: -
","Project: 0
Title: Backend Data Pipeline Engineering, Merchandising Dashboard
Description: In Bloomreach we process petabytes of
data to cater to search and
recommendation solutions. This will be a
great opportunity to learn/explore and
apply various cutting edge data
processing frameworks to scale up
efficiency to handle larger amounts of
data and bring down various operational
metrics.
Skills: Good programming skills, excellent
problem solving, good knowledge of
algorithms and data structure. For Data
Science projects (number 2 above),
exposure to AI/ML techniques will be an
added advantage. Strong communication skills (oral and
written), team player, ability to
collaborate across teams, departments
and geographies
Expected learning (in bullet points) ? Exposure to the e-commerce
domain and underlying technical
problems (search, semantic
understanding, merchandising,
insights, etc.)
? Exposure to big-data processing
(billions of events ingested daily in
analytics, billions of search docs
getting updated with 200k+ jobs)
? Learn design principles for building
low latency, high throughput systems
? Work together with the Bloomreach
team to design new architectures
and systems
? Develop the necessary engineering
discipline and ability to write
production-ready code
? Exposure and opportunity to
explore cutting edge data
processing, and AI
frameworks and techniques
Skills:  - 
Students Required: 3
Min CGPA: 0
Max CGPA: 0

Project: 1
Title: Application of Data Science and ML Engineering to Semantic Understanding
Description: In Bloomreach we have very large sets
of product catalogues and user-traffic
data. The goal is to leverage this
tremendous goldmine for developing
improved search and recommendation
algorithms. As part of this project, we will
be focusing on utilizing the product
catalogues to mine and extract
meaningful product metadata.
Project domain (IT, Finance, etc.) E-commerce
Skills: Good programming skills, excellent
problem solving, good knowledge of
algorithms and data structure. For Data
Science projects (number 2 above),
exposure to AI/ML techniques will be an
added advantage. Strong communication skills (oral and
written), team player, ability to
collaborate across teams, departments
and geographies
Expected learning (in bullet points) ? Exposure to the e-commerce
domain and underlying technical
problems (search, semantic
understanding, merchandising,
insights, etc.)
? Exposure to big-data processing
(billions of events ingested daily in
analytics, billions of search docs
getting updated with 200k+ jobs)
? Learn design principles for building
low latency, high throughput systems
? Work together with the Bloomreach
team to design new architectures
and systems
? Develop the necessary engineering
discipline and ability to write
production-ready code
? Exposure and opportunity to
explore cutting edge data
processing, and AI
frameworks and techniques
Skills:  - 
Students Required: 1
Min CGPA: 0
Max CGPA: 0

",No
